Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR1017149	GSM1250452: ALS14; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	7363	1384358400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR101/SRR1017149/SRR1017149.sra	SRR1017149.sra	SRR1017149_GSM1250452_ALS14_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/009/SRR1017149/SRR1017149.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR101/009/SRR1017149/SRR1017149.fastq.gz	SRR1017149.fastq.gz	SRR1017149_GSM1250452_ALS14_Homo_sapiens_RNA-Seq.fastq.gz
SRR1017152	GSM1250455: ALS2; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	7650	1384358400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR101/SRR1017152/SRR1017152.sra	SRR1017152.sra	SRR1017152_GSM1250455_ALS2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/002/SRR1017152/SRR1017152.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR101/002/SRR1017152/SRR1017152.fastq.gz	SRR1017152.fastq.gz	SRR1017152_GSM1250455_ALS2_Homo_sapiens_RNA-Seq.fastq.gz
SRR1017150	GSM1250453: ALS20; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	6957	1384358400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR101/SRR1017150/SRR1017150.sra	SRR1017150.sra	SRR1017150_GSM1250453_ALS20_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/000/SRR1017150/SRR1017150.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR101/000/SRR1017150/SRR1017150.fastq.gz	SRR1017150.fastq.gz	SRR1017150_GSM1250453_ALS20_Homo_sapiens_RNA-Seq.fastq.gz
SRR1017151	GSM1250454: ALS25; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	6256	1384358400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR101/SRR1017151/SRR1017151.sra	SRR1017151.sra	SRR1017151_GSM1250454_ALS25_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/001/SRR1017151/SRR1017151.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR101/001/SRR1017151/SRR1017151.fastq.gz	SRR1017151.fastq.gz	SRR1017151_GSM1250454_ALS25_Homo_sapiens_RNA-Seq.fastq.gz
SRR1017154	GSM1250457: C9-1-Mock; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	10392	1384358400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR101/SRR1017154/SRR1017154.sra	SRR1017154.sra	SRR1017154_GSM1250457_C9-1-Mock_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/004/SRR1017154/SRR1017154.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR101/004/SRR1017154/SRR1017154.fastq.gz	SRR1017154.fastq.gz	SRR1017154_GSM1250457_C9-1-Mock_Homo_sapiens_RNA-Seq.fastq.gz
SRR1017153	GSM1250456: C9-1-Ctrl; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	8414	1384358400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR101/SRR1017153/SRR1017153.sra	SRR1017153.sra	SRR1017153_GSM1250456_C9-1-Ctrl_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/003/SRR1017153/SRR1017153.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR101/003/SRR1017153/SRR1017153.fastq.gz	SRR1017153.fastq.gz	SRR1017153_GSM1250456_C9-1-Ctrl_Homo_sapiens_RNA-Seq.fastq.gz
SRR1017155	GSM1250458: C9-1-Tx; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	8055	1384358400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR101/SRR1017155/SRR1017155.sra	SRR1017155.sra	SRR1017155_GSM1250458_C9-1-Tx_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/005/SRR1017155/SRR1017155.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR101/005/SRR1017155/SRR1017155.fastq.gz	SRR1017155.fastq.gz	SRR1017155_GSM1250458_C9-1-Tx_Homo_sapiens_RNA-Seq.fastq.gz
SRR1017157	GSM1250460: C9-2-Mock; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	9946	1384358400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR101/SRR1017157/SRR1017157.sra	SRR1017157.sra	SRR1017157_GSM1250460_C9-2-Mock_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/007/SRR1017157/SRR1017157.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR101/007/SRR1017157/SRR1017157.fastq.gz	SRR1017157.fastq.gz	SRR1017157_GSM1250460_C9-2-Mock_Homo_sapiens_RNA-Seq.fastq.gz
SRR1017156	GSM1250459: C9-2-Ctrl; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	7886	1384358400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR101/SRR1017156/SRR1017156.sra	SRR1017156.sra	SRR1017156_GSM1250459_C9-2-Ctrl_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/006/SRR1017156/SRR1017156.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR101/006/SRR1017156/SRR1017156.fastq.gz	SRR1017156.fastq.gz	SRR1017156_GSM1250459_C9-2-Ctrl_Homo_sapiens_RNA-Seq.fastq.gz
SRR1017159	GSM1250462: C9-3-Ctrl; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12347	1384358400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR101/SRR1017159/SRR1017159.sra	SRR1017159.sra	SRR1017159_GSM1250462_C9-3-Ctrl_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/009/SRR1017159/SRR1017159.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR101/009/SRR1017159/SRR1017159.fastq.gz	SRR1017159.fastq.gz	SRR1017159_GSM1250462_C9-3-Ctrl_Homo_sapiens_RNA-Seq.fastq.gz
