Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR1550981	GSM1479433: lib221; Homo sapiens; RNA-Seq	Illumina HiScanSQ	21879	1420560000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR155/SRR1550981/SRR1550981.sra	SRR1550981.sra	SRR1550981_GSM1479433_lib221_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/001/SRR1550981/SRR1550981_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR155/001/SRR1550981/SRR1550981_1.fastq.gz	SRR1550981_1.fastq.gz	SRR1550981_GSM1479433_lib221_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1550981	GSM1479433: lib221; Homo sapiens; RNA-Seq	Illumina HiScanSQ	21879	1420560000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR155/SRR1550981/SRR1550981.sra	SRR1550981.sra	SRR1550981_GSM1479433_lib221_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/001/SRR1550981/SRR1550981_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR155/001/SRR1550981/SRR1550981_2.fastq.gz	SRR1550981_2.fastq.gz	SRR1550981_GSM1479433_lib221_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1550982	GSM1479434: lib222; Homo sapiens; RNA-Seq	Illumina HiScanSQ	22132	1420560000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR155/SRR1550982/SRR1550982.sra	SRR1550982.sra	SRR1550982_GSM1479434_lib222_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/002/SRR1550982/SRR1550982_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR155/002/SRR1550982/SRR1550982_1.fastq.gz	SRR1550982_1.fastq.gz	SRR1550982_GSM1479434_lib222_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1550982	GSM1479434: lib222; Homo sapiens; RNA-Seq	Illumina HiScanSQ	22132	1420560000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR155/SRR1550982/SRR1550982.sra	SRR1550982.sra	SRR1550982_GSM1479434_lib222_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/002/SRR1550982/SRR1550982_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR155/002/SRR1550982/SRR1550982_2.fastq.gz	SRR1550982_2.fastq.gz	SRR1550982_GSM1479434_lib222_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1550983	GSM1479435: lib223; Homo sapiens; RNA-Seq	Illumina HiScanSQ	18749	1420560000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR155/SRR1550983/SRR1550983.sra	SRR1550983.sra	SRR1550983_GSM1479435_lib223_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/003/SRR1550983/SRR1550983_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR155/003/SRR1550983/SRR1550983_1.fastq.gz	SRR1550983_1.fastq.gz	SRR1550983_GSM1479435_lib223_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1550983	GSM1479435: lib223; Homo sapiens; RNA-Seq	Illumina HiScanSQ	18749	1420560000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR155/SRR1550983/SRR1550983.sra	SRR1550983.sra	SRR1550983_GSM1479435_lib223_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/003/SRR1550983/SRR1550983_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR155/003/SRR1550983/SRR1550983_2.fastq.gz	SRR1550983_2.fastq.gz	SRR1550983_GSM1479435_lib223_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1550984	GSM1479436: lib224; Homo sapiens; RNA-Seq	Illumina HiScanSQ	20602	1420560000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR155/SRR1550984/SRR1550984.sra	SRR1550984.sra	SRR1550984_GSM1479436_lib224_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/004/SRR1550984/SRR1550984_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR155/004/SRR1550984/SRR1550984_1.fastq.gz	SRR1550984_1.fastq.gz	SRR1550984_GSM1479436_lib224_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1550984	GSM1479436: lib224; Homo sapiens; RNA-Seq	Illumina HiScanSQ	20602	1420560000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR155/SRR1550984/SRR1550984.sra	SRR1550984.sra	SRR1550984_GSM1479436_lib224_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/004/SRR1550984/SRR1550984_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR155/004/SRR1550984/SRR1550984_2.fastq.gz	SRR1550984_2.fastq.gz	SRR1550984_GSM1479436_lib224_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1550985	GSM1479437: lib225; Homo sapiens; RNA-Seq	Illumina HiScanSQ	17900	1420560000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR155/SRR1550985/SRR1550985.sra	SRR1550985.sra	SRR1550985_GSM1479437_lib225_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/005/SRR1550985/SRR1550985_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR155/005/SRR1550985/SRR1550985_1.fastq.gz	SRR1550985_1.fastq.gz	SRR1550985_GSM1479437_lib225_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1550985	GSM1479437: lib225; Homo sapiens; RNA-Seq	Illumina HiScanSQ	17900	1420560000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR155/SRR1550985/SRR1550985.sra	SRR1550985.sra	SRR1550985_GSM1479437_lib225_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/005/SRR1550985/SRR1550985_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR155/005/SRR1550985/SRR1550985_2.fastq.gz	SRR1550985_2.fastq.gz	SRR1550985_GSM1479437_lib225_Homo_sapiens_RNA-Seq_2.fastq.gz
