Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR1220143	GSM1363505: HCC1-R-13P-1; Homo sapiens; RNA-Seq	Illumina HiSeq 1000	91377	1454256000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR122/SRR1220143/SRR1220143.sra	SRR1220143.sra	SRR1220143_GSM1363505_HCC1-R-13P-1_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/003/SRR1220143/SRR1220143.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR122/003/SRR1220143/SRR1220143.fastq.gz	SRR1220143.fastq.gz	SRR1220143_GSM1363505_HCC1-R-13P-1_Homo_sapiens_RNA-Seq.fastq.gz
SRR1220143	GSM1363505: HCC1-R-13P-1; Homo sapiens; RNA-Seq	Illumina HiSeq 1000	91377	1454256000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR122/SRR1220143/SRR1220143.sra	SRR1220143.sra	SRR1220143_GSM1363505_HCC1-R-13P-1_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/003/SRR1220143/SRR1220143_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR122/003/SRR1220143/SRR1220143_1.fastq.gz	SRR1220143_1.fastq.gz	SRR1220143_GSM1363505_HCC1-R-13P-1_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1220143	GSM1363505: HCC1-R-13P-1; Homo sapiens; RNA-Seq	Illumina HiSeq 1000	91377	1454256000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR122/SRR1220143/SRR1220143.sra	SRR1220143.sra	SRR1220143_GSM1363505_HCC1-R-13P-1_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/003/SRR1220143/SRR1220143_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR122/003/SRR1220143/SRR1220143_2.fastq.gz	SRR1220143_2.fastq.gz	SRR1220143_GSM1363505_HCC1-R-13P-1_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1220144	GSM1363506: HCC1-R-13T-1; Homo sapiens; RNA-Seq	Illumina HiSeq 1000	91355	1454256000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR122/SRR1220144/SRR1220144.sra	SRR1220144.sra	SRR1220144_GSM1363506_HCC1-R-13T-1_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/004/SRR1220144/SRR1220144.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR122/004/SRR1220144/SRR1220144.fastq.gz	SRR1220144.fastq.gz	SRR1220144_GSM1363506_HCC1-R-13T-1_Homo_sapiens_RNA-Seq.fastq.gz
SRR1220144	GSM1363506: HCC1-R-13T-1; Homo sapiens; RNA-Seq	Illumina HiSeq 1000	91355	1454256000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR122/SRR1220144/SRR1220144.sra	SRR1220144.sra	SRR1220144_GSM1363506_HCC1-R-13T-1_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/004/SRR1220144/SRR1220144_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR122/004/SRR1220144/SRR1220144_1.fastq.gz	SRR1220144_1.fastq.gz	SRR1220144_GSM1363506_HCC1-R-13T-1_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1220144	GSM1363506: HCC1-R-13T-1; Homo sapiens; RNA-Seq	Illumina HiSeq 1000	91355	1454256000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR122/SRR1220144/SRR1220144.sra	SRR1220144.sra	SRR1220144_GSM1363506_HCC1-R-13T-1_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/004/SRR1220144/SRR1220144_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR122/004/SRR1220144/SRR1220144_2.fastq.gz	SRR1220144_2.fastq.gz	SRR1220144_GSM1363506_HCC1-R-13T-1_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1220147	GSM1363509: HCC2-R-13P-2; Homo sapiens; RNA-Seq	Illumina HiSeq 1000	90663	1454256000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR122/SRR1220147/SRR1220147.sra	SRR1220147.sra	SRR1220147_GSM1363509_HCC2-R-13P-2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/007/SRR1220147/SRR1220147.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR122/007/SRR1220147/SRR1220147.fastq.gz	SRR1220147.fastq.gz	SRR1220147_GSM1363509_HCC2-R-13P-2_Homo_sapiens_RNA-Seq.fastq.gz
SRR1220147	GSM1363509: HCC2-R-13P-2; Homo sapiens; RNA-Seq	Illumina HiSeq 1000	90663	1454256000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR122/SRR1220147/SRR1220147.sra	SRR1220147.sra	SRR1220147_GSM1363509_HCC2-R-13P-2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/007/SRR1220147/SRR1220147_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR122/007/SRR1220147/SRR1220147_1.fastq.gz	SRR1220147_1.fastq.gz	SRR1220147_GSM1363509_HCC2-R-13P-2_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1220147	GSM1363509: HCC2-R-13P-2; Homo sapiens; RNA-Seq	Illumina HiSeq 1000	90663	1454256000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR122/SRR1220147/SRR1220147.sra	SRR1220147.sra	SRR1220147_GSM1363509_HCC2-R-13P-2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/007/SRR1220147/SRR1220147_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR122/007/SRR1220147/SRR1220147_2.fastq.gz	SRR1220147_2.fastq.gz	SRR1220147_GSM1363509_HCC2-R-13P-2_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1220145	GSM1363507: HCC10-R-13P-10; Homo sapiens; RNA-Seq	Illumina HiSeq 1000	90197	1454256000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR122/SRR1220145/SRR1220145.sra	SRR1220145.sra	SRR1220145_GSM1363507_HCC10-R-13P-10_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/005/SRR1220145/SRR1220145.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR122/005/SRR1220145/SRR1220145.fastq.gz	SRR1220145.fastq.gz	SRR1220145_GSM1363507_HCC10-R-13P-10_Homo_sapiens_RNA-Seq.fastq.gz
SRR1220145	GSM1363507: HCC10-R-13P-10; Homo sapiens; RNA-Seq	Illumina HiSeq 1000	90197	1454256000000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR122/SRR1220145/SRR1220145.sra	SRR1220145.sra	SRR1220145_GSM1363507_HCC10-R-13P-10_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/005/SRR1220145/SRR1220145_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR122/005/SRR1220145/SRR1220145_1.fastq.gz	SRR1220145_1.fastq.gz	SRR1220145_GSM1363507_HCC10-R-13P-10_Homo_sapiens_RNA-Seq_1.fastq.gz
