Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR1947493	GSM1646961: M375-none-4; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	14581	1427990400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR194/SRR1947493/SRR1947493.sra	SRR1947493.sra	SRR1947493_GSM1646961_M375-none-4_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/003/SRR1947493/SRR1947493.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR194/003/SRR1947493/SRR1947493.fastq.gz	SRR1947493.fastq.gz	SRR1947493_GSM1646961_M375-none-4_Homo_sapiens_RNA-Seq.fastq.gz
SRR1947491	GSM1646959: M373-GC-18; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	23303	1427990400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR194/SRR1947491/SRR1947491.sra	SRR1947491.sra	SRR1947491_GSM1646959_M373-GC-18_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/001/SRR1947491/SRR1947491.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR194/001/SRR1947491/SRR1947491.fastq.gz	SRR1947491.fastq.gz	SRR1947491_GSM1646959_M373-GC-18_Homo_sapiens_RNA-Seq.fastq.gz
SRR1947494	GSM1646962: M372-Smeg-48; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	38158	1427990400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR194/SRR1947494/SRR1947494.sra	SRR1947494.sra	SRR1947494_GSM1646962_M372-Smeg-48_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/004/SRR1947494/SRR1947494.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR194/004/SRR1947494/SRR1947494.fastq.gz	SRR1947494.fastq.gz	SRR1947494_GSM1646962_M372-Smeg-48_Homo_sapiens_RNA-Seq.fastq.gz
SRR1947489	GSM1646957: M372-none-4; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	14874	1427990400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR194/SRR1947489/SRR1947489.sra	SRR1947489.sra	SRR1947489_GSM1646957_M372-none-4_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/009/SRR1947489/SRR1947489.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR194/009/SRR1947489/SRR1947489.fastq.gz	SRR1947489.fastq.gz	SRR1947489_GSM1646957_M372-none-4_Homo_sapiens_RNA-Seq.fastq.gz
SRR1947492	GSM1646960: M374-BCG-48; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	14322	1427990400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR194/SRR1947492/SRR1947492.sra	SRR1947492.sra	SRR1947492_GSM1646960_M374-BCG-48_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/002/SRR1947492/SRR1947492.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR194/002/SRR1947492/SRR1947492.fastq.gz	SRR1947492.fastq.gz	SRR1947492_GSM1646960_M374-BCG-48_Homo_sapiens_RNA-Seq.fastq.gz
SRR1947490	GSM1646958: M375-Smeg-48; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	25435	1427990400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR194/SRR1947490/SRR1947490.sra	SRR1947490.sra	SRR1947490_GSM1646958_M375-Smeg-48_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/000/SRR1947490/SRR1947490.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR194/000/SRR1947490/SRR1947490.fastq.gz	SRR1947490.fastq.gz	SRR1947490_GSM1646958_M375-Smeg-48_Homo_sapiens_RNA-Seq.fastq.gz
SRR1947495	GSM1646963: M373-Yers-18; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	16541	1427990400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR194/SRR1947495/SRR1947495.sra	SRR1947495.sra	SRR1947495_GSM1646963_M373-Yers-18_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/005/SRR1947495/SRR1947495.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR194/005/SRR1947495/SRR1947495.fastq.gz	SRR1947495.fastq.gz	SRR1947495_GSM1646963_M373-Yers-18_Homo_sapiens_RNA-Seq.fastq.gz
SRR1947500	GSM1646968: M377-GC-18; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	34450	1427990400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR194/SRR1947500/SRR1947500.sra	SRR1947500.sra	SRR1947500_GSM1646968_M377-GC-18_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/000/SRR1947500/SRR1947500.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR194/000/SRR1947500/SRR1947500.fastq.gz	SRR1947500.fastq.gz	SRR1947500_GSM1646968_M377-GC-18_Homo_sapiens_RNA-Seq.fastq.gz
SRR1947496	GSM1646964: M377-BCG-48; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	40649	1427990400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR194/SRR1947496/SRR1947496.sra	SRR1947496.sra	SRR1947496_GSM1646964_M377-BCG-48_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/006/SRR1947496/SRR1947496.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR194/006/SRR1947496/SRR1947496.fastq.gz	SRR1947496.fastq.gz	SRR1947496_GSM1646964_M377-BCG-48_Homo_sapiens_RNA-Seq.fastq.gz
SRR1947497	GSM1646965: M377-Yers-18; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	37198	1427990400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR194/SRR1947497/SRR1947497.sra	SRR1947497.sra	SRR1947497_GSM1646965_M377-Yers-18_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/007/SRR1947497/SRR1947497.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR194/007/SRR1947497/SRR1947497.fastq.gz	SRR1947497.fastq.gz	SRR1947497_GSM1646965_M377-Yers-18_Homo_sapiens_RNA-Seq.fastq.gz
SRR1947499	GSM1646967: M374-Rv-4; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	8951	1427990400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR194/SRR1947499/SRR1947499.sra	SRR1947499.sra	SRR1947499_GSM1646967_M374-Rv-4_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/009/SRR1947499/SRR1947499.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR194/009/SRR1947499/SRR1947499.fastq.gz	SRR1947499.fastq.gz	SRR1947499_GSM1646967_M374-Rv-4_Homo_sapiens_RNA-Seq.fastq.gz
SRR1947498	GSM1646966: M376-Rv-4; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	34058	1427990400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR194/SRR1947498/SRR1947498.sra	SRR1947498.sra	SRR1947498_GSM1646966_M376-Rv-4_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/008/SRR1947498/SRR1947498.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR194/008/SRR1947498/SRR1947498.fastq.gz	SRR1947498.fastq.gz	SRR1947498_GSM1646966_M376-Rv-4_Homo_sapiens_RNA-Seq.fastq.gz
SRR1947506	GSM1646974: M375-Staph-4; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	19702	1427990400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR194/SRR1947506/SRR1947506.sra	SRR1947506.sra	SRR1947506_GSM1646974_M375-Staph-4_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR194/006/SRR1947506/SRR1947506.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR194/006/SRR1947506/SRR1947506.fastq.gz	SRR1947506.fastq.gz	SRR1947506_GSM1646974_M375-Staph-4_Homo_sapiens_RNA-Seq.fastq.gz
