Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR945194	GSM1198461: hM3; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	8491	1401379200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR945/SRR945194/SRR945194.sra	SRR945194.sra	SRR945194_GSM1198461_hM3_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR945/SRR945194/SRR945194.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR945/SRR945194/SRR945194.fastq.gz	SRR945194.fastq.gz	SRR945194_GSM1198461_hM3_Homo_sapiens_RNA-Seq.fastq.gz
SRR945190	GSM1198459: hM1; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	6065	1401379200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR945/SRR945190/SRR945190.sra	SRR945190.sra	SRR945190_GSM1198459_hM1_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR945/SRR945190/SRR945190.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR945/SRR945190/SRR945190.fastq.gz	SRR945190.fastq.gz	SRR945190_GSM1198459_hM1_Homo_sapiens_RNA-Seq.fastq.gz
SRR945192	GSM1198460: hM2; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	6585	1401379200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR945/SRR945192/SRR945192.sra	SRR945192.sra	SRR945192_GSM1198460_hM2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR945/SRR945192/SRR945192.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR945/SRR945192/SRR945192.fastq.gz	SRR945192.fastq.gz	SRR945192_GSM1198460_hM2_Homo_sapiens_RNA-Seq.fastq.gz
SRR945193	GSM1198460: hM2; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	7149	1401379200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR945/SRR945193/SRR945193.sra	SRR945193.sra	SRR945193_GSM1198460_hM2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR945/SRR945193/SRR945193.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR945/SRR945193/SRR945193.fastq.gz	SRR945193.fastq.gz	SRR945193_GSM1198460_hM2_Homo_sapiens_RNA-Seq.fastq.gz
SRR945191	GSM1198459: hM1; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	6539	1401379200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR945/SRR945191/SRR945191.sra	SRR945191.sra	SRR945191_GSM1198459_hM1_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR945/SRR945191/SRR945191.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR945/SRR945191/SRR945191.fastq.gz	SRR945191.fastq.gz	SRR945191_GSM1198459_hM1_Homo_sapiens_RNA-Seq.fastq.gz
SRR945195	GSM1198461: hM3; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	9068	1401379200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR945/SRR945195/SRR945195.sra	SRR945195.sra	SRR945195_GSM1198461_hM3_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR945/SRR945195/SRR945195.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR945/SRR945195/SRR945195.fastq.gz	SRR945195.fastq.gz	SRR945195_GSM1198461_hM3_Homo_sapiens_RNA-Seq.fastq.gz
SRR945199	GSM1198463: hM5; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	6475	1401379200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR945/SRR945199/SRR945199.sra	SRR945199.sra	SRR945199_GSM1198463_hM5_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR945/SRR945199/SRR945199.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR945/SRR945199/SRR945199.fastq.gz	SRR945199.fastq.gz	SRR945199_GSM1198463_hM5_Homo_sapiens_RNA-Seq.fastq.gz
SRR945198	GSM1198463: hM5; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	6153	1401379200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR945/SRR945198/SRR945198.sra	SRR945198.sra	SRR945198_GSM1198463_hM5_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR945/SRR945198/SRR945198.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR945/SRR945198/SRR945198.fastq.gz	SRR945198.fastq.gz	SRR945198_GSM1198463_hM5_Homo_sapiens_RNA-Seq.fastq.gz
SRR945196	GSM1198462: hM4; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	8819	1401379200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR945/SRR945196/SRR945196.sra	SRR945196.sra	SRR945196_GSM1198462_hM4_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR945/SRR945196/SRR945196.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR945/SRR945196/SRR945196.fastq.gz	SRR945196.fastq.gz	SRR945196_GSM1198462_hM4_Homo_sapiens_RNA-Seq.fastq.gz
SRR945197	GSM1198462: hM4; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	9421	1401379200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR945/SRR945197/SRR945197.sra	SRR945197.sra	SRR945197_GSM1198462_hM4_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR945/SRR945197/SRR945197.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR945/SRR945197/SRR945197.fastq.gz	SRR945197.fastq.gz	SRR945197_GSM1198462_hM4_Homo_sapiens_RNA-Seq.fastq.gz
