Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR1792677	GSM1603316: MI Sample 1; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	150825	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR179/SRR1792677/SRR1792677.sra	SRR1792677.sra	SRR1792677_GSM1603316_MI_Sample_1_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/007/SRR1792677/SRR1792677_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR179/007/SRR1792677/SRR1792677_1.fastq.gz	SRR1792677_1.fastq.gz	SRR1792677_GSM1603316_MI_Sample_1_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1792677	GSM1603316: MI Sample 1; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	150825	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR179/SRR1792677/SRR1792677.sra	SRR1792677.sra	SRR1792677_GSM1603316_MI_Sample_1_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/007/SRR1792677/SRR1792677_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR179/007/SRR1792677/SRR1792677_2.fastq.gz	SRR1792677_2.fastq.gz	SRR1792677_GSM1603316_MI_Sample_1_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1792678	GSM1603317: MI Sample 2; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	214165	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR179/SRR1792678/SRR1792678.sra	SRR1792678.sra	SRR1792678_GSM1603317_MI_Sample_2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/008/SRR1792678/SRR1792678_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR179/008/SRR1792678/SRR1792678_1.fastq.gz	SRR1792678_1.fastq.gz	SRR1792678_GSM1603317_MI_Sample_2_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1792678	GSM1603317: MI Sample 2; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	214165	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR179/SRR1792678/SRR1792678.sra	SRR1792678.sra	SRR1792678_GSM1603317_MI_Sample_2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/008/SRR1792678/SRR1792678_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR179/008/SRR1792678/SRR1792678_2.fastq.gz	SRR1792678_2.fastq.gz	SRR1792678_GSM1603317_MI_Sample_2_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1792679	GSM1603318: MI Sample 4; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	88622	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR179/SRR1792679/SRR1792679.sra	SRR1792679.sra	SRR1792679_GSM1603318_MI_Sample_4_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/009/SRR1792679/SRR1792679_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR179/009/SRR1792679/SRR1792679_1.fastq.gz	SRR1792679_1.fastq.gz	SRR1792679_GSM1603318_MI_Sample_4_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1792679	GSM1603318: MI Sample 4; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	88622	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR179/SRR1792679/SRR1792679.sra	SRR1792679.sra	SRR1792679_GSM1603318_MI_Sample_4_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/009/SRR1792679/SRR1792679_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR179/009/SRR1792679/SRR1792679_2.fastq.gz	SRR1792679_2.fastq.gz	SRR1792679_GSM1603318_MI_Sample_4_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1792680	GSM1603319: MI Sample 5; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	82540	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR179/SRR1792680/SRR1792680.sra	SRR1792680.sra	SRR1792680_GSM1603319_MI_Sample_5_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/000/SRR1792680/SRR1792680_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR179/000/SRR1792680/SRR1792680_1.fastq.gz	SRR1792680_1.fastq.gz	SRR1792680_GSM1603319_MI_Sample_5_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1792680	GSM1603319: MI Sample 5; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	82540	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR179/SRR1792680/SRR1792680.sra	SRR1792680.sra	SRR1792680_GSM1603319_MI_Sample_5_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/000/SRR1792680/SRR1792680_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR179/000/SRR1792680/SRR1792680_2.fastq.gz	SRR1792680_2.fastq.gz	SRR1792680_GSM1603319_MI_Sample_5_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1792681	GSM1603320: MI Sample 7; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	137759	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR179/SRR1792681/SRR1792681.sra	SRR1792681.sra	SRR1792681_GSM1603320_MI_Sample_7_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/001/SRR1792681/SRR1792681_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR179/001/SRR1792681/SRR1792681_1.fastq.gz	SRR1792681_1.fastq.gz	SRR1792681_GSM1603320_MI_Sample_7_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1792681	GSM1603320: MI Sample 7; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	137759	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR179/SRR1792681/SRR1792681.sra	SRR1792681.sra	SRR1792681_GSM1603320_MI_Sample_7_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/001/SRR1792681/SRR1792681_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR179/001/SRR1792681/SRR1792681_2.fastq.gz	SRR1792681_2.fastq.gz	SRR1792681_GSM1603320_MI_Sample_7_Homo_sapiens_RNA-Seq_2.fastq.gz
