Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR2131507	GSM1833878: WT_d17_3; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	59869	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR213/SRR2131507/SRR2131507.sra	SRR2131507.sra	SRR2131507_GSM1833878_WT_d17_3_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2131507/SRR2131507_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR213/007/SRR2131507/SRR2131507_1.fastq.gz	SRR2131507_1.fastq.gz	SRR2131507_GSM1833878_WT_d17_3_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR2131507	GSM1833878: WT_d17_3; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	59869	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR213/SRR2131507/SRR2131507.sra	SRR2131507.sra	SRR2131507_GSM1833878_WT_d17_3_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2131507/SRR2131507_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR213/007/SRR2131507/SRR2131507_2.fastq.gz	SRR2131507_2.fastq.gz	SRR2131507_GSM1833878_WT_d17_3_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR2131506	GSM1833877: WT_d17_2; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	53909	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR213/SRR2131506/SRR2131506.sra	SRR2131506.sra	SRR2131506_GSM1833877_WT_d17_2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2131506/SRR2131506_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR213/006/SRR2131506/SRR2131506_1.fastq.gz	SRR2131506_1.fastq.gz	SRR2131506_GSM1833877_WT_d17_2_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR2131506	GSM1833877: WT_d17_2; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	53909	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR213/SRR2131506/SRR2131506.sra	SRR2131506.sra	SRR2131506_GSM1833877_WT_d17_2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2131506/SRR2131506_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR213/006/SRR2131506/SRR2131506_2.fastq.gz	SRR2131506_2.fastq.gz	SRR2131506_GSM1833877_WT_d17_2_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR2131539	GSM1833910: ex8_mm_d50_3; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	56651	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR213/SRR2131539/SRR2131539.sra	SRR2131539.sra	SRR2131539_GSM1833910_ex8_mm_d50_3_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2131539/SRR2131539_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR213/009/SRR2131539/SRR2131539_1.fastq.gz	SRR2131539_1.fastq.gz	SRR2131539_GSM1833910_ex8_mm_d50_3_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR2131539	GSM1833910: ex8_mm_d50_3; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	56651	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR213/SRR2131539/SRR2131539.sra	SRR2131539.sra	SRR2131539_GSM1833910_ex8_mm_d50_3_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2131539/SRR2131539_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR213/009/SRR2131539/SRR2131539_2.fastq.gz	SRR2131539_2.fastq.gz	SRR2131539_GSM1833910_ex8_mm_d50_3_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR2131538	GSM1833909: ex8_mm_d50_2; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	56131	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR213/SRR2131538/SRR2131538.sra	SRR2131538.sra	SRR2131538_GSM1833909_ex8_mm_d50_2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2131538/SRR2131538_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR213/008/SRR2131538/SRR2131538_1.fastq.gz	SRR2131538_1.fastq.gz	SRR2131538_GSM1833909_ex8_mm_d50_2_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR2131538	GSM1833909: ex8_mm_d50_2; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	56131	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR213/SRR2131538/SRR2131538.sra	SRR2131538.sra	SRR2131538_GSM1833909_ex8_mm_d50_2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2131538/SRR2131538_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR213/008/SRR2131538/SRR2131538_2.fastq.gz	SRR2131538_2.fastq.gz	SRR2131538_GSM1833909_ex8_mm_d50_2_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR2131540	GSM1833911: ex8_mm_d50_4; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	58362	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR213/SRR2131540/SRR2131540.sra	SRR2131540.sra	SRR2131540_GSM1833911_ex8_mm_d50_4_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2131540/SRR2131540_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR213/000/SRR2131540/SRR2131540_1.fastq.gz	SRR2131540_1.fastq.gz	SRR2131540_GSM1833911_ex8_mm_d50_4_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR2131540	GSM1833911: ex8_mm_d50_4; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	58362	1442246400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR213/SRR2131540/SRR2131540.sra	SRR2131540.sra	SRR2131540_GSM1833911_ex8_mm_d50_4_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2131540/SRR2131540_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR213/000/SRR2131540/SRR2131540_2.fastq.gz	SRR2131540_2.fastq.gz	SRR2131540_GSM1833911_ex8_mm_d50_4_Homo_sapiens_RNA-Seq_2.fastq.gz
