Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR1186600	GSM1342890: 1305780 Tumor [expression]; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	126581	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR1186600/SRR1186600.sra	SRR1186600.sra	SRR1186600_GSM1342890_1305780_Tumor_expression_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/000/SRR1186600/SRR1186600_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/000/SRR1186600/SRR1186600_1.fastq.gz	SRR1186600_1.fastq.gz	SRR1186600_GSM1342890_1305780_Tumor_expression_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1186600	GSM1342890: 1305780 Tumor [expression]; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	126581	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR1186600/SRR1186600.sra	SRR1186600.sra	SRR1186600_GSM1342890_1305780_Tumor_expression_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/000/SRR1186600/SRR1186600_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/000/SRR1186600/SRR1186600_2.fastq.gz	SRR1186600_2.fastq.gz	SRR1186600_GSM1342890_1305780_Tumor_expression_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1186605	GSM1342895: 1159804 NTL [expression]; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	135636	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR1186605/SRR1186605.sra	SRR1186605.sra	SRR1186605_GSM1342895_1159804_NTL_expression_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/005/SRR1186605/SRR1186605_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/005/SRR1186605/SRR1186605_1.fastq.gz	SRR1186605_1.fastq.gz	SRR1186605_GSM1342895_1159804_NTL_expression_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1186605	GSM1342895: 1159804 NTL [expression]; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	135636	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR1186605/SRR1186605.sra	SRR1186605.sra	SRR1186605_GSM1342895_1159804_NTL_expression_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/005/SRR1186605/SRR1186605_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/005/SRR1186605/SRR1186605_2.fastq.gz	SRR1186605_2.fastq.gz	SRR1186605_GSM1342895_1159804_NTL_expression_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1186603	GSM1342893: 1306734 NTL [expression]; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	128105	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR1186603/SRR1186603.sra	SRR1186603.sra	SRR1186603_GSM1342893_1306734_NTL_expression_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/003/SRR1186603/SRR1186603_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/003/SRR1186603/SRR1186603_1.fastq.gz	SRR1186603_1.fastq.gz	SRR1186603_GSM1342893_1306734_NTL_expression_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1186603	GSM1342893: 1306734 NTL [expression]; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	128105	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR1186603/SRR1186603.sra	SRR1186603.sra	SRR1186603_GSM1342893_1306734_NTL_expression_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/003/SRR1186603/SRR1186603_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/003/SRR1186603/SRR1186603_2.fastq.gz	SRR1186603_2.fastq.gz	SRR1186603_GSM1342893_1306734_NTL_expression_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1186604	GSM1342894: 1159804 Tumor [expression]; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	131085	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR1186604/SRR1186604.sra	SRR1186604.sra	SRR1186604_GSM1342894_1159804_Tumor_expression_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/004/SRR1186604/SRR1186604_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/004/SRR1186604/SRR1186604_1.fastq.gz	SRR1186604_1.fastq.gz	SRR1186604_GSM1342894_1159804_Tumor_expression_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1186604	GSM1342894: 1159804 Tumor [expression]; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	131085	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR1186604/SRR1186604.sra	SRR1186604.sra	SRR1186604_GSM1342894_1159804_Tumor_expression_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/004/SRR1186604/SRR1186604_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/004/SRR1186604/SRR1186604_2.fastq.gz	SRR1186604_2.fastq.gz	SRR1186604_GSM1342894_1159804_Tumor_expression_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1186602	GSM1342892: 1306734 Tumor [expression]; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	125920	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR1186602/SRR1186602.sra	SRR1186602.sra	SRR1186602_GSM1342892_1306734_Tumor_expression_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/002/SRR1186602/SRR1186602_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/002/SRR1186602/SRR1186602_1.fastq.gz	SRR1186602_1.fastq.gz	SRR1186602_GSM1342892_1306734_Tumor_expression_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1186602	GSM1342892: 1306734 Tumor [expression]; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	125920	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR1186602/SRR1186602.sra	SRR1186602.sra	SRR1186602_GSM1342892_1306734_Tumor_expression_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/002/SRR1186602/SRR1186602_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/002/SRR1186602/SRR1186602_2.fastq.gz	SRR1186602_2.fastq.gz	SRR1186602_GSM1342892_1306734_Tumor_expression_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1186601	GSM1342891: 1305780 NTL [expression]; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	130058	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR1186601/SRR1186601.sra	SRR1186601.sra	SRR1186601_GSM1342891_1305780_NTL_expression_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/001/SRR1186601/SRR1186601_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/001/SRR1186601/SRR1186601_1.fastq.gz	SRR1186601_1.fastq.gz	SRR1186601_GSM1342891_1305780_NTL_expression_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1186601	GSM1342891: 1305780 NTL [expression]; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	130058	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR118/SRR1186601/SRR1186601.sra	SRR1186601.sra	SRR1186601_GSM1342891_1305780_NTL_expression_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/001/SRR1186601/SRR1186601_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR118/001/SRR1186601/SRR1186601_2.fastq.gz	SRR1186601_2.fastq.gz	SRR1186601_GSM1342891_1305780_NTL_expression_Homo_sapiens_RNA-Seq_2.fastq.gz
