Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR915764	GSM1171549: control rep1; Homo sapiens; RNA-Seq	Illumina Genome Analyzer II	7477	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR915/SRR915764/SRR915764.sra	SRR915764.sra	SRR915764_GSM1171549_control_rep1_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR915/SRR915764/SRR915764_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR915/SRR915764/SRR915764_1.fastq.gz	SRR915764_1.fastq.gz	SRR915764_GSM1171549_control_rep1_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR915764	GSM1171549: control rep1; Homo sapiens; RNA-Seq	Illumina Genome Analyzer II	7477	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR915/SRR915764/SRR915764.sra	SRR915764.sra	SRR915764_GSM1171549_control_rep1_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR915/SRR915764/SRR915764_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR915/SRR915764/SRR915764_2.fastq.gz	SRR915764_2.fastq.gz	SRR915764_GSM1171549_control_rep1_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR915765	GSM1171550: control rep2; Homo sapiens; RNA-Seq	Illumina Genome Analyzer II	8067	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR915/SRR915765/SRR915765.sra	SRR915765.sra	SRR915765_GSM1171550_control_rep2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR915/SRR915765/SRR915765_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR915/SRR915765/SRR915765_1.fastq.gz	SRR915765_1.fastq.gz	SRR915765_GSM1171550_control_rep2_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR915765	GSM1171550: control rep2; Homo sapiens; RNA-Seq	Illumina Genome Analyzer II	8067	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR915/SRR915765/SRR915765.sra	SRR915765.sra	SRR915765_GSM1171550_control_rep2_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR915/SRR915765/SRR915765_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR915/SRR915765/SRR915765_2.fastq.gz	SRR915765_2.fastq.gz	SRR915765_GSM1171550_control_rep2_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR915768	GSM1171553: control rep5; Homo sapiens; RNA-Seq	Illumina Genome Analyzer II	13488	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR915/SRR915768/SRR915768.sra	SRR915768.sra	SRR915768_GSM1171553_control_rep5_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR915/SRR915768/SRR915768_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR915/SRR915768/SRR915768_1.fastq.gz	SRR915768_1.fastq.gz	SRR915768_GSM1171553_control_rep5_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR915768	GSM1171553: control rep5; Homo sapiens; RNA-Seq	Illumina Genome Analyzer II	13488	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR915/SRR915768/SRR915768.sra	SRR915768.sra	SRR915768_GSM1171553_control_rep5_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR915/SRR915768/SRR915768_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR915/SRR915768/SRR915768_2.fastq.gz	SRR915768_2.fastq.gz	SRR915768_GSM1171553_control_rep5_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR915769	GSM1171554: control rep6; Homo sapiens; RNA-Seq	Illumina Genome Analyzer II	13220	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR915/SRR915769/SRR915769.sra	SRR915769.sra	SRR915769_GSM1171554_control_rep6_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR915/SRR915769/SRR915769_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR915/SRR915769/SRR915769_1.fastq.gz	SRR915769_1.fastq.gz	SRR915769_GSM1171554_control_rep6_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR915769	GSM1171554: control rep6; Homo sapiens; RNA-Seq	Illumina Genome Analyzer II	13220	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR915/SRR915769/SRR915769.sra	SRR915769.sra	SRR915769_GSM1171554_control_rep6_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR915/SRR915769/SRR915769_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR915/SRR915769/SRR915769_2.fastq.gz	SRR915769_2.fastq.gz	SRR915769_GSM1171554_control_rep6_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR915767	GSM1171552: control rep4; Homo sapiens; RNA-Seq	Illumina Genome Analyzer II	8518	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR915/SRR915767/SRR915767.sra	SRR915767.sra	SRR915767_GSM1171552_control_rep4_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR915/SRR915767/SRR915767_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR915/SRR915767/SRR915767_1.fastq.gz	SRR915767_1.fastq.gz	SRR915767_GSM1171552_control_rep4_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR915767	GSM1171552: control rep4; Homo sapiens; RNA-Seq	Illumina Genome Analyzer II	8518	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR915/SRR915767/SRR915767.sra	SRR915767.sra	SRR915767_GSM1171552_control_rep4_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR915/SRR915767/SRR915767_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR915/SRR915767/SRR915767_2.fastq.gz	SRR915767_2.fastq.gz	SRR915767_GSM1171552_control_rep4_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR915766	GSM1171551: control rep3; Homo sapiens; RNA-Seq	Illumina Genome Analyzer II	7953	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR915/SRR915766/SRR915766.sra	SRR915766.sra	SRR915766_GSM1171551_control_rep3_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR915/SRR915766/SRR915766_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR915/SRR915766/SRR915766_1.fastq.gz	SRR915766_1.fastq.gz	SRR915766_GSM1171551_control_rep3_Homo_sapiens_RNA-Seq_1.fastq.gz
