Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR1565929	GSM1498307: s18A24HRV; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12353	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR156/SRR1565929/SRR1565929.sra	SRR1565929.sra	SRR1565929_GSM1498307_s18A24HRV_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565929/SRR1565929_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR156/009/SRR1565929/SRR1565929_1.fastq.gz	SRR1565929_1.fastq.gz	SRR1565929_GSM1498307_s18A24HRV_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1565929	GSM1498307: s18A24HRV; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	12353	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR156/SRR1565929/SRR1565929.sra	SRR1565929.sra	SRR1565929_GSM1498307_s18A24HRV_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565929/SRR1565929_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR156/009/SRR1565929/SRR1565929_2.fastq.gz	SRR1565929_2.fastq.gz	SRR1565929_GSM1498307_s18A24HRV_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1565926	GSM1498304: s12A24HRV; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11580	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR156/SRR1565926/SRR1565926.sra	SRR1565926.sra	SRR1565926_GSM1498304_s12A24HRV_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1565926/SRR1565926_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR156/006/SRR1565926/SRR1565926_1.fastq.gz	SRR1565926_1.fastq.gz	SRR1565926_GSM1498304_s12A24HRV_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1565926	GSM1498304: s12A24HRV; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11580	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR156/SRR1565926/SRR1565926.sra	SRR1565926.sra	SRR1565926_GSM1498304_s12A24HRV_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1565926/SRR1565926_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR156/006/SRR1565926/SRR1565926_2.fastq.gz	SRR1565926_2.fastq.gz	SRR1565926_GSM1498304_s12A24HRV_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1565927	GSM1498305: s14A24HRV; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11517	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR156/SRR1565927/SRR1565927.sra	SRR1565927.sra	SRR1565927_GSM1498305_s14A24HRV_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1565927/SRR1565927_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR156/007/SRR1565927/SRR1565927_1.fastq.gz	SRR1565927_1.fastq.gz	SRR1565927_GSM1498305_s14A24HRV_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1565927	GSM1498305: s14A24HRV; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11517	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR156/SRR1565927/SRR1565927.sra	SRR1565927.sra	SRR1565927_GSM1498305_s14A24HRV_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1565927/SRR1565927_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR156/007/SRR1565927/SRR1565927_2.fastq.gz	SRR1565927_2.fastq.gz	SRR1565927_GSM1498305_s14A24HRV_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1565928	GSM1498306: s28A24HRV; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11987	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR156/SRR1565928/SRR1565928.sra	SRR1565928.sra	SRR1565928_GSM1498306_s28A24HRV_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1565928/SRR1565928_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR156/008/SRR1565928/SRR1565928_1.fastq.gz	SRR1565928_1.fastq.gz	SRR1565928_GSM1498306_s28A24HRV_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1565928	GSM1498306: s28A24HRV; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	11987	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR156/SRR1565928/SRR1565928.sra	SRR1565928.sra	SRR1565928_GSM1498306_s28A24HRV_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1565928/SRR1565928_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR156/008/SRR1565928/SRR1565928_2.fastq.gz	SRR1565928_2.fastq.gz	SRR1565928_GSM1498306_s28A24HRV_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1565930	GSM1498308: s15A24HRV; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	9794	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR156/SRR1565930/SRR1565930.sra	SRR1565930.sra	SRR1565930_GSM1498308_s15A24HRV_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1565930/SRR1565930_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR156/000/SRR1565930/SRR1565930_1.fastq.gz	SRR1565930_1.fastq.gz	SRR1565930_GSM1498308_s15A24HRV_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1565930	GSM1498308: s15A24HRV; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	9794	1437494400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR156/SRR1565930/SRR1565930.sra	SRR1565930.sra	SRR1565930_GSM1498308_s15A24HRV_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1565930/SRR1565930_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR156/000/SRR1565930/SRR1565930_2.fastq.gz	SRR1565930_2.fastq.gz	SRR1565930_GSM1498308_s15A24HRV_Homo_sapiens_RNA-Seq_2.fastq.gz
