Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR1038623	GSM1275183: R15; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	32492	1388332800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR103/SRR1038623/SRR1038623.sra	SRR1038623.sra	SRR1038623_GSM1275183_R15_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/003/SRR1038623/SRR1038623_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR103/003/SRR1038623/SRR1038623_1.fastq.gz	SRR1038623_1.fastq.gz	SRR1038623_GSM1275183_R15_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1038623	GSM1275183: R15; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	32492	1388332800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR103/SRR1038623/SRR1038623.sra	SRR1038623.sra	SRR1038623_GSM1275183_R15_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/003/SRR1038623/SRR1038623_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR103/003/SRR1038623/SRR1038623_2.fastq.gz	SRR1038623_2.fastq.gz	SRR1038623_GSM1275183_R15_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1038626	GSM1275183: R15; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	30634	1388332800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR103/SRR1038626/SRR1038626.sra	SRR1038626.sra	SRR1038626_GSM1275183_R15_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/006/SRR1038626/SRR1038626_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR103/006/SRR1038626/SRR1038626_1.fastq.gz	SRR1038626_1.fastq.gz	SRR1038626_GSM1275183_R15_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1038626	GSM1275183: R15; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	30634	1388332800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR103/SRR1038626/SRR1038626.sra	SRR1038626.sra	SRR1038626_GSM1275183_R15_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/006/SRR1038626/SRR1038626_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR103/006/SRR1038626/SRR1038626_2.fastq.gz	SRR1038626_2.fastq.gz	SRR1038626_GSM1275183_R15_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1038627	GSM1275183: R15; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	29831	1388332800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR103/SRR1038627/SRR1038627.sra	SRR1038627.sra	SRR1038627_GSM1275183_R15_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/007/SRR1038627/SRR1038627_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR103/007/SRR1038627/SRR1038627_1.fastq.gz	SRR1038627_1.fastq.gz	SRR1038627_GSM1275183_R15_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1038627	GSM1275183: R15; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	29831	1388332800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR103/SRR1038627/SRR1038627.sra	SRR1038627.sra	SRR1038627_GSM1275183_R15_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/007/SRR1038627/SRR1038627_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR103/007/SRR1038627/SRR1038627_2.fastq.gz	SRR1038627_2.fastq.gz	SRR1038627_GSM1275183_R15_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1038624	GSM1275183: R15; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	28167	1388332800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR103/SRR1038624/SRR1038624.sra	SRR1038624.sra	SRR1038624_GSM1275183_R15_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/004/SRR1038624/SRR1038624_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR103/004/SRR1038624/SRR1038624_1.fastq.gz	SRR1038624_1.fastq.gz	SRR1038624_GSM1275183_R15_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1038624	GSM1275183: R15; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	28167	1388332800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR103/SRR1038624/SRR1038624.sra	SRR1038624.sra	SRR1038624_GSM1275183_R15_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/004/SRR1038624/SRR1038624_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR103/004/SRR1038624/SRR1038624_2.fastq.gz	SRR1038624_2.fastq.gz	SRR1038624_GSM1275183_R15_Homo_sapiens_RNA-Seq_2.fastq.gz
SRR1038625	GSM1275183: R15; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	30621	1388332800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR103/SRR1038625/SRR1038625.sra	SRR1038625.sra	SRR1038625_GSM1275183_R15_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/005/SRR1038625/SRR1038625_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR103/005/SRR1038625/SRR1038625_1.fastq.gz	SRR1038625_1.fastq.gz	SRR1038625_GSM1275183_R15_Homo_sapiens_RNA-Seq_1.fastq.gz
SRR1038625	GSM1275183: R15; Homo sapiens; RNA-Seq	Illumina HiSeq 2000	30621	1388332800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR103/SRR1038625/SRR1038625.sra	SRR1038625.sra	SRR1038625_GSM1275183_R15_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/005/SRR1038625/SRR1038625_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR103/005/SRR1038625/SRR1038625_2.fastq.gz	SRR1038625_2.fastq.gz	SRR1038625_GSM1275183_R15_Homo_sapiens_RNA-Seq_2.fastq.gz
